Iteration, Run_Time, Time_Elapsed, Sim_Time, Step_dt
1047 3100.5 2.42019 0.0284084 2.71072e-05 
1048 3103.04 2.54436 0.0284355 2.71072e-05 
1049 3105.35 2.30758 0.0284626 2.71072e-05 
1050 3107.62 2.2742 0.0284897 2.71072e-05 
1051 3110.06 2.43132 0.0285168 2.71072e-05 
1052 3112.45 2.39568 0.0285439 2.71072e-05 
1053 3115.72 3.26818 0.028571 2.71072e-05 
1054 3118.14 2.42339 0.0285981 2.71072e-05 
1055 3120.42 2.27519 0.0286252 2.71072e-05 
1056 3122.97 2.54793 0.0286523 2.71072e-05 
1057 3125.65 2.68869 0.0286794 2.71072e-05 
1058 3129.08 3.4233 0.0287065 2.71072e-05 
1059 3131.45 2.36879 0.0287336 2.71072e-05 
1060 3133.91 2.46262 0.0287608 2.71072e-05 
1061 3136.28 2.3732 0.0287879 2.71072e-05 
1062 3138.93 2.64873 0.028815 2.71072e-05 
1063 3141.17 2.23917 0.0288421 2.71072e-05 
1064 3143.44 2.26968 0.0288692 2.71072e-05 
1065 3145.78 2.33625 0.0288963 2.71072e-05 
1066 3148.04 2.26497 0.0289234 2.71072e-05 
1067 3151.34 3.29513 0.0289505 2.71072e-05 
1068 3154.8 3.46453 0.0289776 2.71072e-05 
1069 3157.86 3.06228 0.0290047 2.71072e-05 
1070 3162.43 4.56995 0.0290318 2.71072e-05 
1071 3166.21 3.77663 0.0290589 2.71072e-05 
1072 3169.08 2.86808 0.029086 2.71072e-05 
1073 3172.01 2.93185 0.0291131 2.71072e-05 
1074 3174.89 2.87831 0.0291403 2.71072e-05 
1075 3177.27 2.38387 0.0291674 2.71072e-05 
1076 3179.77 2.49996 0.0291945 2.71072e-05 
1077 3182.54 2.76672 0.0292216 2.71072e-05 
1078 3184.84 2.3057 0.0292487 2.71072e-05 
1079 3187.13 2.28724 0.0292758 2.71072e-05 
1080 3189.58 2.45039 0.0293029 2.71072e-05 
1081 3191.91 2.32509 0.02933 2.71072e-05 
1082 3194.35 2.44813 0.0293571 2.71072e-05 
1083 3197.3 2.94545 0.0293842 2.71072e-05 
1084 3199.68 2.37921 0.0294113 2.71072e-05 
1085 3202.1 2.41951 0.0294384 2.71072e-05 
1086 3204.44 2.3436 0.0294655 2.71072e-05 
1087 3209.38 4.93616 0.0294926 2.71072e-05 
1088 3212.08 2.69698 0.0295198 2.71072e-05 
1089 3214.66 2.58147 0.0295469 2.71072e-05 
1090 3217.74 3.07832 0.029574 2.71072e-05 
1091 3220.21 2.47843 0.0296011 2.71072e-05 
1092 3222.5 2.28244 0.0296282 2.71072e-05 
1093 3224.9 2.40633 0.0296553 2.71072e-05 
1094 3227.14 2.23495 0.0296824 2.71072e-05 
1095 3229.54 2.39854 0.0297095 2.71072e-05 
1096 3232.09 2.55783 0.0297366 2.71072e-05 
1097 3235.77 3.67579 0.0297637 2.71072e-05 
1098 3239.64 3.8703 0.0297908 2.71072e-05 
1099 3242.03 2.38617 0.0298179 2.71072e-05 
1100 3245.18 3.15777 0.029845 2.71072e-05 
1101 3247.59 2.40199 0.0298721 2.71072e-05 
1102 3250.27 2.68553 0.0298993 2.71072e-05 
1103 3252.53 2.26142 0.0299264 2.71072e-05 
1104 3255.32 2.79099 0.0299535 2.71072e-05 
1105 3258.49 3.16442 0.0299806 2.71072e-05 
1106 3262.44 3.9551 0.0300077 2.71072e-05 
1107 3265.54 3.0986 0.0300348 2.71072e-05 
1108 3268.12 2.5758 0.0300619 2.71072e-05 
1109 3270.95 2.83328 0.030089 2.71072e-05 
1110 3273.29 2.3435 0.0301161 2.71072e-05 
1111 3275.67 2.37601 0.0301432 2.71072e-05 
1112 3278.64 2.96751 0.0301703 2.71072e-05 
1113 3281.85 3.21299 0.0301974 2.71072e-05 
1114 3285.24 3.38829 0.0302245 2.71072e-05 
1115 3287.61 2.37396 0.0302516 2.71072e-05 
1116 3289.99 2.37843 0.0302788 2.71072e-05 
1117 3292.59 2.59776 0.0303059 2.71072e-05 
1118 3295.09 2.50484 0.030333 2.71072e-05 
1119 3297.42 2.32583 0.0303601 2.71072e-05 
1120 3300.03 2.60574 0.0303872 2.71072e-05 
1121 3303.59 3.56069 0.0304143 2.71072e-05 
1122 3306 2.4114 0.0304414 2.71072e-05 
1123 3308.36 2.36679 0.0304685 2.71072e-05 
1124 3311.56 3.19822 0.0304956 2.71072e-05 
1125 3315.17 3.60492 0.0305227 2.71072e-05 
1126 3317.64 2.47348 0.0305498 2.71072e-05 
1127 3320.33 2.68557 0.0305769 2.71072e-05 
1128 3322.89 2.5656 0.030604 2.71072e-05 
1129 3325.38 2.48707 0.0306311 2.71072e-05 
1130 3329.55 4.16809 0.0306583 2.71072e-05 
1131 3333.76 4.21392 0.0306854 2.71072e-05 
1132 3336.65 2.89042 0.0307125 2.71072e-05 
1133 3340.14 3.48895 0.0307396 2.71072e-05 
1134 3342.89 2.75463 0.0307667 2.71072e-05 
1135 3345.38 2.48712 0.0307938 2.71072e-05 
1136 3347.64 2.25848 0.0308209 2.71072e-05 
1137 3349.92 2.27879 0.030848 2.71072e-05 
1138 3352.21 2.29558 0.0308751 2.71072e-05 
1139 3354.46 2.24831 0.0309022 2.71072e-05 
1140 3362.18 7.7147 0.0309293 2.71072e-05 
1141 3365.73 3.5549 0.0309564 2.71072e-05 
1142 3368.48 2.74806 0.0309835 2.71072e-05 
1143 3371.53 3.05204 0.0310106 2.71072e-05 
1144 3374.39 2.85664 0.0310378 2.71072e-05 
1145 3377.6 3.21573 0.0310649 2.71072e-05 
1146 3381 3.39929 0.031092 2.71072e-05 
1147 3384.17 3.166 0.0311191 2.71072e-05 
1148 3387.2 3.02713 0.0311462 2.71072e-05 
1149 3389.99 2.79514 0.0311733 2.71072e-05 
1150 3394.28 4.29059 0.0312004 2.71072e-05 
1151 3396.77 2.48569 0.0312275 2.71072e-05 
1152 3399.45 2.68582 0.0312546 2.71072e-05 
1153 3402.06 2.60139 0.0312817 2.71072e-05 
1154 3404.42 2.36577 0.0313088 2.71072e-05 
1155 3406.98 2.56312 0.0313359 2.71072e-05 
1156 3409.41 2.42849 0.031363 2.71072e-05 
1157 3411.74 2.33182 0.0313901 2.71072e-05 
1158 3414.31 2.5665 0.0314173 2.71072e-05 
1159 3417.77 3.45894 0.0314444 2.71072e-05 
1160 3419.98 2.2126 0.0314715 2.71072e-05 
1161 3422.31 2.32822 0.0314986 2.71072e-05 
1162 3424.69 2.3777 0.0315257 2.71072e-05 
1163 3426.96 2.27495 0.0315528 2.71072e-05 
1164 3429.63 2.66278 0.0315799 2.71072e-05 
1165 3432.56 2.93736 0.031607 2.71072e-05 
1166 3434.86 2.29573 0.0316341 2.71072e-05 
1167 3437.28 2.41882 0.0316612 2.71072e-05 
1168 3440.11 2.83406 0.0316883 2.71072e-05 
1169 3442.52 2.40656 0.0317154 2.71072e-05 
1170 3445.01 2.4898 0.0317425 2.71072e-05 
1171 3447.27 2.2615 0.0317697 2.71072e-05 
