427	-3.33054e-10 0.000266779 0.000783642 -2.62921e-10 
428	-2.98616e-10 0.000264054 0.000722345 -2.1752e-10 
429	-3.26451e-10 0.00026445 0.000725908 -2.5639e-10 
430	-3.16453e-10 0.000264135 0.000770516 -2.43017e-10 
431	-3.20886e-10 0.000263602 0.000702956 -2.49735e-10 
432	-3.13231e-10 0.00026356 0.000770318 -2.39562e-10 
433	-3.32122e-10 0.000263191 0.000735007 -2.65685e-10 
434	-3.14041e-10 0.000262728 0.000756498 -2.41971e-10 
435	-3.26401e-10 0.000262159 0.000705453 -2.58928e-10 
436	-3.01963e-10 0.000262266 0.000763139 -2.25058e-10 
437	-3.10504e-10 0.000261198 0.000714059 -2.37615e-10 
438	-3.09088e-10 0.000261375 0.000745114 -2.35957e-10 
439	-3.07349e-10 0.000260414 0.000703237 -2.343e-10 
440	-2.92528e-10 0.000261301 0.000778731 -2.13038e-10 
441	-3.16963e-10 0.000260392 0.000755751 -2.47776e-10 
442	-3.06373e-10 0.000260679 0.000748189 -2.33275e-10 
443	-3.04927e-10 0.000259722 0.000765772 -2.3143e-10 
444	-2.8967e-10 0.000258522 0.00067106 -2.11065e-10 
445	-3.05941e-10 0.000258954 0.000770729 -2.32833e-10 
446	-3.15505e-10 0.000259572 0.00076443 -2.45316e-10 
447	-2.82906e-10 0.000258208 0.000756725 -2.00336e-10 
448	-3.23874e-10 0.000260215 0.000802188 -2.55674e-10 
449	-2.89994e-10 0.000257998 0.000748491 -2.10056e-10 
450	-3.18878e-10 0.000258729 0.000737613 -2.50326e-10 
451	-2.60707e-10 0.000255397 0.000644688 -1.72749e-10 
452	-3.15671e-10 0.000259109 0.000822872 -2.46342e-10 
453	-2.83437e-10 0.000256045 0.00071405 -2.04793e-10 
454	-3.03746e-10 0.000257271 0.000739652 -2.31619e-10 
455	-2.86491e-10 0.000255192 0.000689918 -2.09466e-10 
456	-3.11586e-10 0.000256613 0.000723147 -2.42254e-10 
457	-2.83899e-10 0.00025498 0.000725587 -2.05057e-10 
458	-2.9031e-10 0.000254263 0.000639726 -2.13998e-10 
459	-2.87374e-10 0.00025374 0.000706531 -2.10828e-10 
460	-2.95745e-10 0.000254051 0.000656442 -2.21671e-10 
461	-2.90722e-10 0.000254151 0.00076405 -2.14729e-10 
462	-3.15489e-10 0.000253595 0.000635975 -2.4933e-10 
463	-2.86125e-10 0.000252921 0.000706873 -2.09099e-10 
464	-3.12469e-10 0.000253328 0.000656327 -2.44966e-10 
465	-3.03712e-10 0.000252895 0.000738402 -2.33452e-10 
466	-3.38371e-10 0.000253313 0.000667378 -2.81138e-10 
467	-2.93961e-10 0.000251029 0.00061356 -2.22019e-10 
468	-3.19021e-10 0.000252138 0.000662791 -2.55586e-10 
469	-2.98191e-10 0.000250728 0.000661143 -2.28278e-10 
470	-3.3508e-10 0.000251548 0.000669081 -2.78631e-10 
471	-3.06313e-10 0.000249813 0.000599008 -2.41276e-10 
472	-3.06773e-10 0.000249417 0.000602664 -2.41672e-10 
473	-2.92635e-10 0.000248165 0.000577047 -2.23958e-10 
474	-3.2478e-10 0.00024907 0.00064375 -2.67464e-10 
475	-3.10054e-10 0.000248142 0.00059927 -2.48586e-10 
476	-3.08051e-10 0.000247522 0.000595515 -2.45515e-10 
477	-2.95924e-10 0.000246039 0.000530661 -2.30176e-10 
478	-3.11815e-10 0.000246656 0.000609837 -2.51163e-10 
479	-2.9719e-10 0.000246261 0.000575656 -2.31569e-10 
480	-3.10685e-10 0.000245743 0.000577342 -2.50248e-10 
481	-3.07411e-10 0.000245824 0.000590283 -2.45616e-10 
482	-3.00198e-10 0.000245197 0.000610798 -2.35343e-10 
483	-3.12263e-10 0.000245427 0.000578406 -2.52377e-10 
484	-2.91715e-10 0.000243311 0.000530159 -2.25027e-10 
485	-3.24711e-10 0.000246057 0.00067611 -2.68117e-10 
486	-2.90045e-10 0.000243458 0.000570788 -2.21641e-10 
487	-3.25429e-10 0.000244392 0.000588527 -2.69833e-10 
488	-2.94363e-10 0.000242791 0.000580935 -2.27559e-10 
489	-3.21979e-10 0.000244909 0.000664603 -2.63453e-10 
490	-2.98011e-10 0.000242507 0.000578192 -2.32502e-10 
491	-3.21218e-10 0.000243051 0.000574411 -2.64057e-10 
492	-2.94285e-10 0.000241816 0.000601446 -2.27129e-10 
493	-3.26545e-10 0.000243557 0.000636239 -2.69987e-10 
494	-2.97205e-10 0.000241677 0.000616204 -2.30244e-10 
495	-3.08146e-10 0.000241329 0.000547087 -2.4526e-10 
496	-2.89479e-10 0.000240511 0.00059118 -2.19647e-10 
497	-3.21545e-10 0.000242085 0.000611319 -2.62105e-10 
498	-2.85804e-10 0.000240337 0.000615167 -2.1347e-10 
499	-3.06732e-10 0.000238938 0.000485333 -2.43652e-10 
500	-2.90246e-10 0.000238515 0.000551361 -2.20605e-10 
501	-3.18582e-10 0.000240372 0.000610296 -2.57546e-10 
502	-2.93079e-10 0.000239483 0.000632582 -2.23511e-10 
503	-2.98844e-10 0.000237203 0.000456791 -2.34199e-10 
504	-2.89177e-10 0.000238585 0.000614434 -2.19561e-10 
505	-3.19241e-10 0.000239409 0.000596817 -2.58974e-10 
506	-2.90259e-10 0.000236735 0.000521102 -2.19422e-10 
507	-3.12541e-10 0.000236088 0.000449066 -2.50046e-10 
508	-2.9223e-10 0.000237423 0.000606786 -2.21346e-10 
509	-3.16144e-10 0.000238505 0.000616751 -2.54218e-10 
510	-2.95547e-10 0.00023689 0.000558364 -2.28302e-10 
511	-3.24877e-10 0.000236288 0.000507395 -2.70033e-10 
512	-3.02887e-10 0.000237463 0.000626619 -2.38324e-10 
513	-3.12574e-10 0.000236503 0.000554865 -2.51429e-10 
514	-3.02184e-10 0.000235402 0.000524856 -2.37608e-10 
515	-3.15872e-10 0.000234118 0.000456638 -2.57457e-10 
516	-3.17043e-10 0.000236717 0.00066066 -2.56898e-10 
517	-3.2487e-10 0.00023613 0.000591422 -2.68445e-10 
518	-3.1645e-10 0.000234381 0.000501944 -2.59625e-10 
519	-3.16443e-10 0.000232799 0.000452504 -2.61121e-10 
520	-3.22733e-10 0.000234363 0.000580484 -2.68529e-10 
521	-3.32573e-10 0.000233104 0.000520201 -2.82627e-10 
522	-3.26693e-10 0.000233464 0.000538111 -2.74121e-10 
523	-3.3446e-10 0.000232477 0.000516237 -2.85462e-10 
524	-3.18157e-10 0.000232564 0.000528914 -2.632e-10 
525	-3.38294e-10 0.000232115 0.000520484 -2.9192e-10 
526	-3.2286e-10 0.000232746 0.000568198 -2.7039e-10 
527	-3.41733e-10 0.000230806 0.000490133 -2.98546e-10 
528	-3.21825e-10 0.000229959 0.000457206 -2.72175e-10 
529	-3.5038e-10 0.000231806 0.000583973 -3.09926e-10 
530	-3.42038e-10 0.000231299 0.000542632 -2.98474e-10 
531	-3.15262e-10 0.000228244 0.000423773 -2.63865e-10 
532	-3.21635e-10 0.000227627 0.000419086 -2.73374e-10 
533	-3.55154e-10 0.000231326 0.00065407 -3.16389e-10 
534	-3.52714e-10 0.000229876 0.000525217 -3.14342e-10 
535	-3.18539e-10 0.000226066 0.000381886 -2.70622e-10 
536	-3.50095e-10 0.000228377 0.000522754 -3.12285e-10 
537	-3.55516e-10 0.00022989 0.000634093 -3.18281e-10 
538	-3.62716e-10 0.000228716 0.000516534 -3.29508e-10 
539	-3.45004e-10 0.000227016 0.000489742 -3.06328e-10 
540	-3.74438e-10 0.00022904 0.000606507 -3.44943e-10 
541	-3.5077e-10 0.000227591 0.000555745 -3.1317e-10 
542	-3.78234e-10 0.000227214 0.000502525 -3.51519e-10 
543	-3.496e-10 0.000225503 0.00048633 -3.13228e-10 
544	-3.84753e-10 0.000228324 0.000623594 -3.58891e-10 
545	-3.60869e-10 0.00022638 0.000550274 -3.27677e-10 
546	-3.76485e-10 0.00022552 0.00045525 -3.50108e-10 
547	-3.54407e-10 0.000225263 0.000547178 -3.19532e-10 
548	-3.82611e-10 0.000226206 0.000559307 -3.57316e-10 
549	-3.53715e-10 0.00022398 0.000492004 -3.19457e-10 
550	-3.78875e-10 0.000224854 0.000527718 -3.53184e-10 
551	-3.55104e-10 0.000223314 0.000510178 -3.21303e-10 
552	-3.81103e-10 0.000223535 0.000490234 -3.56693e-10 
553	-3.47716e-10 0.000222447 0.000521167 -3.11354e-10 
554	-4.04141e-10 0.000225397 0.000638339 -3.86331e-10 
555	-3.53185e-10 0.000221628 0.000485076 -3.19027e-10 
556	-3.78518e-10 0.000220884 0.000424933 -3.54399e-10 
557	-3.56539e-10 0.000221975 0.000575878 -3.22705e-10 
558	-3.80803e-10 0.000221915 0.00053843 -3.5593e-10 
559	-3.43919e-10 0.000219003 0.000430907 -3.07447e-10 
560	-3.86996e-10 0.000221634 0.000591209 -3.64307e-10 
561	-3.69426e-10 0.000221637 0.000614439 -3.3953e-10 
562	-3.87486e-10 0.000221116 0.00056342 -3.64481e-10 
563	-3.64264e-10 0.000218962 0.000456699 -3.34415e-10 
564	-3.83609e-10 0.000220794 0.000609211 -3.58757e-10 
565	-3.62649e-10 0.000219629 0.000526773 -3.30706e-10 
566	-3.58329e-10 0.000217691 0.000457023 -3.2612e-10 
567	-3.91746e-10 0.000219872 0.000601502 -3.70528e-10 
568	-3.68538e-10 0.000218603 0.000549467 -3.38703e-10 
569	-3.52925e-10 0.0002172 0.000455365 -3.18289e-10 
570	-3.14721e-10 0.000213869 0.000358321 -2.67757e-10 
571	-4.0567e-10 0.000219823 0.00068462 -3.88855e-10 
572	-3.56461e-10 0.00021657 0.00051104 -3.22989e-10 
573	-3.47819e-10 0.000215267 0.000422035 -3.12183e-10 
574	-3.51317e-10 0.00021642 0.000553618 -3.15936e-10 
575	-3.82744e-10 0.000217013 0.000536789 -3.58988e-10 
576	-3.55085e-10 0.000215151 0.000510534 -3.219e-10 
577	-3.59509e-10 0.000215756 0.000501043 -3.27374e-10 
578	-3.53521e-10 0.000216394 0.000615984 -3.18276e-10 
579	-3.63593e-10 0.000214913 0.000455251 -3.33434e-10 
580	-3.40106e-10 0.000212736 0.000427127 -3.03058e-10 
581	-3.68955e-10 0.000216057 0.000597414 -3.39488e-10 
582	-3.53866e-10 0.000214672 0.000562121 -3.19662e-10 
583	-3.38067e-10 0.000212795 0.000419678 -2.99338e-10 
584	-3.41639e-10 0.000213379 0.000539008 -3.03745e-10 
585	-3.69125e-10 0.000214527 0.000553525 -3.40582e-10 
586	-3.02052e-10 0.000209897 0.000362523 -2.51565e-10 
587	-3.4381e-10 0.000211673 0.000439725 -3.08001e-10 
588	-3.31883e-10 0.000212362 0.000560544 -2.90524e-10 
589	-3.50664e-10 0.000212382 0.000498557 -3.16443e-10 
590	-2.60729e-10 0.00020619 0.000245549 -1.97009e-10 
591	-3.40705e-10 0.000211066 0.000514156 -3.03591e-10 
592	-3.27921e-10 0.000211237 0.000544089 -2.8573e-10 
593	-3.13323e-10 0.000209273 0.000401275 -2.67119e-10 
594	-3.249e-10 0.000210215 0.000490202 -2.82503e-10 
595	-3.19477e-10 0.000209786 0.000483652 -2.74454e-10 
596	-3.20554e-10 0.000210085 0.000498542 -2.75857e-10 
597	-3.00367e-10 0.000207995 0.000382364 -2.49498e-10 
598	-3.11888e-10 0.000208962 0.000468694 -2.64633e-10 
599	-3.15107e-10 0.000208501 0.000453233 -2.68973e-10 
600	-3.04695e-10 0.000207208 0.000384074 -2.55849e-10 
601	-3.13307e-10 0.000208344 0.000491061 -2.66248e-10 
602	-3.23856e-10 0.000208403 0.000478028 -2.80652e-10 
603	-3.08317e-10 0.000207656 0.000454426 -2.59435e-10 
604	-2.86175e-10 0.000204521 0.000277818 -2.3178e-10 
605	-3.13645e-10 0.000207489 0.000518232 -2.66513e-10 
606	-3.26285e-10 0.000206723 0.000442973 -2.84677e-10 
607	-2.97384e-10 0.000205084 0.00036884 -2.46273e-10 
608	-3.2381e-10 0.000206835 0.000473638 -2.81074e-10 
609	-3.1294e-10 0.000206958 0.000523699 -2.65326e-10 
610	-3.32134e-10 0.00020736 0.000503818 -2.91384e-10 
611	-3.03695e-10 0.000206589 0.000477474 -2.52301e-10 
612	-3.27552e-10 0.000207055 0.000476131 -2.84757e-10 
613	-3.13476e-10 0.000206489 0.000484653 -2.65565e-10 
614	-3.19437e-10 0.000206718 0.000465702 -2.73623e-10 
615	-3.14969e-10 0.00020603 0.00047148 -2.67793e-10 
616	-3.23572e-10 0.000206214 0.000466347 -2.79447e-10 
617	-3.14608e-10 0.000206017 0.000505838 -2.67166e-10 
618	-3.13633e-10 0.000204837 0.000389163 -2.67216e-10 
619	-3.17353e-10 0.000205321 0.000492472 -2.71908e-10 
620	-3.19259e-10 0.00020519 0.0004586 -2.74622e-10 
621	-2.98974e-10 0.000203455 0.00038238 -2.48952e-10 
622	-3.28826e-10 0.000204471 0.000454502 -2.89367e-10 
623	-3.19225e-10 0.000204766 0.000508397 -2.76032e-10 
624	-3.15465e-10 0.000204414 0.000446358 -2.71319e-10 
625	-3.20174e-10 0.000204015 0.000457626 -2.78904e-10 
626	-3.28892e-10 0.000204182 0.000468974 -2.91109e-10 
627	-3.22642e-10 0.000204214 0.000490805 -2.82568e-10 
628	-3.06294e-10 0.000202153 0.000337046 -2.62016e-10 
629	-3.28022e-10 0.000202798 0.00044077 -2.91644e-10 
630	-3.13938e-10 0.000203101 0.000476608 -2.71787e-10 
631	-3.2399e-10 0.000202675 0.00044644 -2.85558e-10 
632	-3.20883e-10 0.000202352 0.000435119 -2.8114e-10 
633	-3.23109e-10 0.000201723 0.000428167 -2.84392e-10 
634	-3.13517e-10 0.000201795 0.000447178 -2.70636e-10 
635	-3.3715e-10 0.000201609 0.000440512 -3.03591e-10 
636	-3.27211e-10 0.000201742 0.000458707 -2.89855e-10 
637	-3.19316e-10 0.000201103 0.000442901 -2.79556e-10 
638	-3.32229e-10 0.00020094 0.000431657 -2.98241e-10 
639	-3.43033e-10 0.000200653 0.000429017 -3.13963e-10 
640	-3.213e-10 0.000201446 0.000509622 -2.83127e-10 
641	-3.25025e-10 0.000199815 0.000396292 -2.89947e-10 
642	-3.34931e-10 0.000199822 0.000430483 -3.03869e-10 
643	-3.42707e-10 0.000200456 0.00048928 -3.13694e-10 
644	-3.25884e-10 0.000199829 0.000455355 -2.90505e-10 
645	-3.3941e-10 0.000198491 0.000366261 -3.09532e-10 
646	-3.379e-10 0.000198719 0.00043909 -3.07488e-10 
647	-3.3486e-10 0.000199706 0.000516809 -3.01664e-10 
648	-3.26258e-10 0.000198019 0.000408064 -2.9097e-10 
649	-3.38111e-10 0.000197742 0.000378587 -3.07597e-10 
650	-3.40136e-10 0.000198347 0.000489108 -3.09793e-10 
651	-3.47666e-10 0.000199149 0.00052525 -3.19341e-10 
652	-3.40165e-10 0.000197756 0.000449226 -3.10351e-10 
653	-3.46404e-10 0.000197808 0.000444358 -3.18903e-10 
654	-3.42571e-10 0.000197694 0.000480657 -3.13645e-10 
655	-3.50117e-10 0.000197338 0.000431157 -3.24412e-10 
656	-3.38691e-10 0.000196606 0.000442144 -3.0853e-10 
657	-3.4921e-10 0.000196894 0.000452917 -3.22493e-10 
658	-3.4798e-10 0.000195532 0.000403563 -3.22215e-10 
659	-3.55691e-10 0.000196361 0.000448357 -3.31867e-10 
660	-3.68556e-10 0.000197099 0.000529257 -3.491e-10 
661	-3.47815e-10 0.000195965 0.000457579 -3.21458e-10 
662	-3.53567e-10 0.000194962 0.000395097 -3.30849e-10 
663	-3.60374e-10 0.000195808 0.000492428 -3.39355e-10 
664	-3.76312e-10 0.000196376 0.000556158 -3.60846e-10 
665	-3.40599e-10 0.000193212 0.000327858 -3.14284e-10 
666	-3.6516e-10 0.000194907 0.000494053 -3.4598e-10 
667	-3.72435e-10 0.000195356 0.000528097 -3.55246e-10 
668	-3.71432e-10 0.000195559 0.000578392 -3.53122e-10 
669	-3.63968e-10 0.000193921 0.000419324 -3.44139e-10 
670	-3.80158e-10 0.000193948 0.000472613 -3.66788e-10 
671	-3.72754e-10 0.000193849 0.00048413 -3.56703e-10 
672	-3.56024e-10 0.000193218 0.000486048 -3.34112e-10 
673	-3.69411e-10 0.000192854 0.00047361 -3.53013e-10 
674	-3.85804e-10 0.000193074 0.00050011 -3.75832e-10 
675	-3.68475e-10 0.000192517 0.000489776 -3.52192e-10 
676	-3.64179e-10 0.000190082 0.000325804 -3.4897e-10 
677	-3.78378e-10 0.000192238 0.000546656 -3.65531e-10 
678	-4.0124e-10 0.000192662 0.00053803 -3.96795e-10 
679	-3.76249e-10 0.000191116 0.0004653 -3.63576e-10 
680	-3.685e-10 0.000190879 0.000458139 -3.52516e-10 
681	-3.96466e-10 0.000191644 0.000566903 -3.90449e-10 
682	-3.72524e-10 0.000189993 0.00041766 -3.58947e-10 
683	-3.71167e-10 0.000189648 0.000454335 -3.57757e-10 
684	-3.78398e-10 0.000189414 0.000459241 -3.67817e-10 
685	-4.19064e-10 0.000191563 0.000634426 -4.21777e-10 
686	-3.84853e-10 0.000189636 0.000462072 -3.76006e-10 
687	-3.93492e-10 0.000189912 0.000507541 -3.87539e-10 
688	-3.58278e-10 0.000187388 0.000358999 -3.41286e-10 
689	-4.13212e-10 0.000189486 0.000553678 -4.14971e-10 
690	-3.93717e-10 0.000188913 0.000506284 -3.87916e-10 
691	-3.96186e-10 0.000188478 0.000489201 -3.91699e-10 
692	-4.03449e-10 0.000188919 0.000555575 -4.01316e-10 
693	-4.36414e-10 0.000190114 0.000638677 -4.4535e-10 
694	-3.82949e-10 0.000187618 0.0004611 -3.73742e-10 
695	-3.87532e-10 0.000186662 0.000412211 -3.81198e-10 
696	-4.10021e-10 0.000187983 0.000571342 -4.11239e-10 
697	-4.42731e-10 0.000189085 0.000636734 -4.54647e-10 
698	-3.81434e-10 0.000186036 0.00044644 -3.72904e-10 
699	-3.80387e-10 0.000184884 0.000371661 -3.72638e-10 
700	-3.91979e-10 0.00018711 0.000635732 -3.86106e-10 
701	-4.57403e-10 0.000187824 0.000611391 -4.75639e-10 
702	-3.50983e-10 0.000183628 0.000378271 -3.3239e-10 
703	-4.38961e-10 0.000187001 0.000589799 -4.50899e-10 
704	-3.71041e-10 0.000185749 0.000601752 -3.5768e-10 
705	-4.31569e-10 0.000184887 0.000478467 -4.42656e-10 
706	-3.55286e-10 0.000182118 0.000386871 -3.4012e-10 
707	-4.55849e-10 0.000185723 0.000626625 -4.75623e-10 
708	-3.50885e-10 0.000183344 0.000534002 -3.31858e-10 
709	-3.84448e-10 0.000182497 0.000440391 -3.78957e-10 
710	-3.73179e-10 0.000182029 0.000500824 -3.64301e-10 
711	-4.31083e-10 0.000183913 0.000617598 -4.41825e-10 
712	-3.65659e-10 0.000181917 0.000518934 -3.53194e-10 
713	-4.10747e-10 0.000183595 0.000626607 -4.13104e-10 
714	-3.60347e-10 0.000180816 0.000459486 -3.46645e-10 
715	-3.37449e-10 0.000178096 0.000311727 -3.17137e-10 
716	-3.62248e-10 0.000179512 0.000471814 -3.51455e-10 
717	-3.92516e-10 0.000181487 0.000643227 -3.89732e-10 
718	-3.38683e-10 0.000178974 0.00047249 -3.17507e-10 
719	-3.67085e-10 0.00017871 0.00047591 -3.57021e-10 
720	-3.60608e-10 0.000178614 0.000514938 -3.48409e-10 
721	-3.44373e-10 0.00017813 0.000517162 -3.25483e-10 
722	-3.33412e-10 0.000177547 0.000491852 -3.10878e-10 
723	-3.34879e-10 0.000175949 0.000418629 -3.14409e-10 
724	-3.46607e-10 0.000176186 0.000469043 -3.31113e-10 
725	-3.6273e-10 0.00017701 0.000576681 -3.51555e-10 
726	-2.82822e-10 0.000173816 0.000404832 -2.43688e-10 
727	-3.55519e-10 0.000175292 0.000552713 -3.42741e-10 
728	-3.16755e-10 0.000173067 0.000394724 -2.92222e-10 
729	-3.58498e-10 0.000175062 0.000584146 -3.46931e-10 
730	-3.16103e-10 0.000173067 0.000505881 -2.90273e-10 
731	-2.90845e-10 0.000171149 0.000394752 -2.56381e-10 
732	-3.17735e-10 0.000171792 0.000490183 -2.93766e-10 
733	-3.11932e-10 0.000171198 0.000456612 -2.85476e-10 
734	-3.21967e-10 0.000171959 0.000584298 -2.98413e-10 
735	-2.9073e-10 0.000170021 0.000434479 -2.56469e-10 
736	-3.19512e-10 0.000171043 0.000573361 -2.95339e-10 
737	-3.14738e-10 0.000171065 0.00057762 -2.87848e-10 
738	-2.92547e-10 0.000169953 0.00052401 -2.58146e-10 
739	-3.10377e-10 0.000171468 0.000640116 -2.80655e-10 
740	-2.8773e-10 0.000169953 0.000524343 -2.50595e-10 
741	-3.05344e-10 0.000171363 0.000654921 -2.73039e-10 
742	-3.07856e-10 0.000172126 0.000702286 -2.75434e-10 
743	-3.03449e-10 0.000172359 0.000715056 -2.68293e-10 
744	-2.84952e-10 0.000171177 0.000620853 -2.43757e-10 
745	-3.017e-10 0.000172896 0.000750473 -2.64767e-10 
746	-3.0378e-10 0.00017297 0.000736815 -2.67206e-10 
747	-2.63286e-10 0.000171165 0.00060889 -2.12874e-10 
748	-2.91667e-10 0.000172895 0.00074566 -2.50098e-10 
749	-2.70988e-10 0.000172013 0.000662868 -2.22256e-10 
750	-2.79219e-10 0.000172878 0.00074214 -2.32346e-10 
751	-2.61332e-10 0.000171558 0.000651836 -2.091e-10 
752	-2.80817e-10 0.000172743 0.000742023 -2.34856e-10 
753	-2.58218e-10 0.000172881 0.000737018 -2.03006e-10 
754	-2.43665e-10 0.000171959 0.000667695 -1.83812e-10 
755	-2.58275e-10 0.000172088 0.000701217 -2.0429e-10 
756	-2.43342e-10 0.000170601 0.000572279 -1.85369e-10 
757	-2.41547e-10 0.000172187 0.000729043 -1.81051e-10 
758	-2.14469e-10 0.000170136 0.000586109 -1.45864e-10 
759	-2.39578e-10 0.000171293 0.00069412 -1.79437e-10 
760	-2.35317e-10 0.000171796 0.000723951 -1.72764e-10 
761	-2.31041e-10 0.000171609 0.000708656 -1.67023e-10 
762	-2.10703e-10 0.000169608 0.00056447 -1.41253e-10 
763	-2.29426e-10 0.000169567 0.000594834 -1.67564e-10 
764	-2.27564e-10 0.000171271 0.000732817 -1.62788e-10 
765	-2.1477e-10 0.000169296 0.000580903 -1.47374e-10 
766	-2.14024e-10 0.000169344 0.000616 -1.46341e-10 
767	-2.18188e-10 0.000168666 0.000583346 -1.52806e-10 
768	-2.18852e-10 0.00016963 0.000673505 -1.52601e-10 
769	-2.09945e-10 0.000169111 0.000637657 -1.40572e-10 
770	-2.10884e-10 0.000167891 0.000554729 -1.43389e-10 
771	-2.16377e-10 0.000169772 0.000708518 -1.4845e-10 
772	-2.07975e-10 0.000168566 0.000612694 -1.38216e-10 
773	-2.05953e-10 0.000168476 0.000632483 -1.35452e-10 
774	-2.03526e-10 0.000167262 0.000557475 -1.33465e-10 
775	-2.16531e-10 0.000168843 0.000690332 -1.49463e-10 
776	-1.99763e-10 0.000167593 0.000590722 -1.27501e-10 
777	-2.07227e-10 0.000167557 0.000607822 -1.37914e-10 
778	-2.06888e-10 0.000168292 0.000679926 -1.36059e-10 
779	-2.07473e-10 0.000167779 0.000634406 -1.3735e-10 
780	-2.06379e-10 0.000168495 0.000696974 -1.34789e-10 
781	-1.78421e-10 0.000165329 0.000463385 -1.00042e-10 
782	-2.05852e-10 0.000167203 0.000643156 -1.35802e-10 
783	-1.87468e-10 0.000164806 0.000462025 -1.12975e-10 
784	-1.99077e-10 0.000166327 0.000612591 -1.27257e-10 
785	-1.82285e-10 0.000166135 0.000599322 -1.03858e-10 
786	-1.94629e-10 0.000165981 0.000601325 -1.21068e-10 
787	-1.8801e-10 0.000167126 0.000681192 -1.10014e-10 
788	-1.82556e-10 0.000165492 0.00055449 -1.04702e-10 
789	-1.83634e-10 0.000166311 0.000621305 -1.04875e-10 
790	-2.07089e-10 0.000165874 0.000604735 -1.38043e-10 
791	-1.85326e-10 0.000166203 0.000613869 -1.06923e-10 
792	-1.69766e-10 0.000164637 0.000509184 -8.74413e-11 
793	-1.80994e-10 0.000163683 0.000465778 -1.04543e-10 
794	-1.81469e-10 0.000165701 0.000644229 -1.01935e-10 
795	-1.74555e-10 0.000165214 0.000592457 -9.27135e-11 
796	-1.72259e-10 0.000165178 0.000587073 -8.95006e-11 
797	-1.7351e-10 0.000164574 0.000558591 -9.2175e-11 
798	-1.78174e-10 0.000165064 0.000584833 -9.75746e-11 
799	-1.59655e-10 0.000162913 0.000427341 -7.44993e-11 
800	-1.68974e-10 0.000163466 0.000500277 -8.72338e-11 
801	-1.63199e-10 0.000164904 0.000619657 -7.67651e-11 
802	-1.73911e-10 0.000163421 0.000499162 -9.37789e-11 
803	-1.58226e-10 0.000165075 0.000625388 -6.91789e-11 
804	-1.49525e-10 0.000162934 0.000461419 -6.02064e-11 
805	-1.6022e-10 0.000164036 0.000554521 -7.3483e-11 
806	-1.70231e-10 0.000164316 0.000579182 -8.67266e-11 
807	-1.60404e-10 0.000164728 0.000594351 -7.21309e-11 
808	-1.52934e-10 0.000162566 0.000429964 -6.52089e-11 
809	-1.59113e-10 0.000162472 0.000453714 -7.38237e-11 
810	-1.50756e-10 0.000164526 0.000618868 -5.88094e-11 
811	-1.47175e-10 0.000162672 0.000467263 -5.63558e-11 
812	-1.52016e-10 0.00016256 0.000472632 -6.34995e-11 
813	-1.7713e-10 0.000164412 0.000632729 -9.59297e-11 
814	-1.52352e-10 0.000163415 0.000523496 -6.19538e-11 
815	-1.4582e-10 0.000161197 0.000373114 -5.62805e-11 
816	-1.51922e-10 0.000163011 0.000532736 -6.25012e-11 
817	-1.57224e-10 0.000163607 0.000582972 -6.8525e-11 
818	-1.51723e-10 0.000161212 0.00039886 -6.42477e-11 
819	-1.49337e-10 0.000163579 0.000581391 -5.76297e-11 
820	-1.36264e-10 0.000161128 0.000400401 -4.31998e-11 
821	-1.56652e-10 0.000162612 0.00052413 -6.90965e-11 
822	-1.6702e-10 0.000163525 0.000583155 -8.20864e-11 
823	-1.4641e-10 0.000163104 0.000526901 -5.37557e-11 
824	-1.53526e-10 0.000162467 0.00049165 -6.49975e-11 
825	-1.60075e-10 0.00016151 0.00044354 -7.55239e-11 
826	-1.62604e-10 0.000163034 0.000561741 -7.64688e-11 
827	-1.48662e-10 0.000160938 0.000395633 -5.99749e-11 
828	-1.53753e-10 0.000161082 0.000431145 -6.7111e-11 
829	-1.79511e-10 0.000162997 0.000593634 -1.00311e-10 
830	-1.62961e-10 0.000162457 0.000514238 -7.74083e-11 
831	-1.22918e-10 0.000158346 0.000233041 -2.74144e-11 
832	-1.53911e-10 0.000161304 0.000474356 -6.72618e-11 
833	-1.64252e-10 0.000162217 0.000554066 -7.9727e-11 
834	-1.57168e-10 0.00016012 0.000378715 -7.28462e-11 
835	-1.54514e-10 0.00016242 0.000557088 -6.59138e-11 
836	-1.43873e-10 0.00016054 0.000422847 -5.39486e-11 
837	-1.69243e-10 0.000161195 0.000477432 -8.81814e-11 
838	-1.81363e-10 0.000162876 0.000601532 -1.0232e-10 
839	-1.58508e-10 0.000161791 0.000492006 -7.15548e-11 
840	-1.16146e-10 0.000157861 0.000242613 -1.85082e-11 
841	-1.67812e-10 0.000160407 0.000449663 -8.72338e-11 
842	-1.81277e-10 0.000161235 0.000505171 -1.04467e-10 
843	-1.68133e-10 0.000160603 0.000446373 -8.6843e-11 
844	-1.54375e-10 0.00015898 0.000341221 -7.00395e-11 
845	-1.79093e-10 0.000160602 0.000496163 -1.0246e-10 
846	-1.76899e-10 0.000160708 0.000475992 -9.8731e-11 
847	-1.36767e-10 0.000156197 0.00016786 -4.91778e-11 
848	-1.79613e-10 0.00016034 0.000485522 -1.03662e-10 
849	-1.88942e-10 0.000160809 0.000518924 -1.15567e-10 
850	-1.83213e-10 0.000159565 0.000406517 -1.09006e-10 
